Zarobek, Czas podrozy, Z populacji, Zarobek, Czas podrozy, Z populacji, Zarobek, Czas podrozy, Z populacji, Zarobek, Czas podrozy, Z populacji, Zarobek, Czas podrozy, Z populacji, Zarobek, Czas podrozy, Z populacji, Zarobek, Czas podrozy, Z populacji, Zarobek, Czas podrozy, Z populacji, Zarobek, Czas podrozy, Z populacji, Zarobek, Czas podrozy, Z populacji, 
259038, 1324548.0686284304, 161, 266076, 1366237.516324695, 161, 263603, 1306106.2593630916, 161, 262242, 1291292.3547895313, 161, 269480, 1354555.3015688737, 161, 265113, 1314519.448283068, 161, 273672, 1307120.515097972, 161, 265961, 1320310.6097134678, 161, 251745, 1278908.6869620427, 161, 251363, 1284004.515846536, 161, 
259038, 1324272.685072356, 162, 266076, 1366180.016682375, 162, 263603, 1306252.498197668, 162, 262242, 1290632.1058472295, 162, 269480, 1352004.0460734314, 162, 265113, 1312991.6594312785, 162, 273672, 1306664.1939430612, 162, 265961, 1317384.1285969822, 162, 258697, 1342882.7406849146, 162, 251363, 1283941.61683224, 162, 
259038, 1324477.9242523273, 163, 266076, 1360815.693790805, 163, 263603, 1302569.1969889798, 163, 262242, 1283904.0848428854, 163, 269480, 1348401.400681481, 163, 265113, 1310737.7096638114, 163, 273672, 1307240.3232303886, 163, 265961, 1316625.2435216182, 163, 258697, 1337546.363328695, 163, 251363, 1282681.8392046567, 163, 
259038, 1325104.302511262, 164, 266076, 1357641.3288484288, 164, 263603, 1303563.4116056615, 164, 262242, 1282815.8146513666, 164, 269480, 1347522.4093425246, 164, 265113, 1307859.2632084845, 164, 273672, 1307106.8977558005, 164, 266371, 1315775.425580218, 164, 258697, 1335315.0848503574, 164, 256227, 1329950.3400551656, 164, 
259038, 1319996.4982967176, 165, 266076, 1352095.6577894716, 165, 263603, 1303178.446163869, 165, 262242, 1282069.2163905299, 165, 269480, 1344497.7272626818, 165, 265113, 1305457.5630625626, 165, 273672, 1302761.2696319956, 165, 266380, 1315746.3161408755, 165, 258697, 1332314.6362780635, 165, 256227, 1329686.6931715119, 165, 
259038, 1317777.9934190032, 166, 265758, 1351630.366322651, 166, 263603, 1302414.1049992477, 166, 262242, 1281933.6467528304, 166, 269995, 1344040.753392308, 166, 263945, 1298869.0681727517, 166, 273672, 1299911.2178047448, 166, 266380, 1310569.9331765638, 166, 258697, 1331791.499503315, 166, 256227, 1326131.459132152, 166, 
260120, 1315600.0437527362, 167, 261939, 1303866.517864547, 167, 263603, 1301770.95847335, 167, 262242, 1282307.530290333, 167, 269995, 1338204.298600152, 167, 264387, 1299707.4559721483, 167, 273672, 1292358.2597423508, 167, 266380, 1309580.89520307, 167, 258697, 1328740.5134634797, 167, 256927, 1324916.6438618018, 167, 
260120, 1315633.7440589017, 168, 261939, 1303566.2773265957, 168, 263603, 1299996.7170548302, 168, 262242, 1281059.701531516, 168, 269995, 1337330.0435513314, 168, 260534, 1280781.4640822068, 168, 273672, 1286958.8171202121, 168, 266380, 1309119.468593749, 168, 258697, 1324457.612451313, 168, 256927, 1318274.2804113582, 168, 
260120, 1312174.1527686177, 169, 261939, 1302685.7119793333, 169, 263603, 1298197.2272007954, 169, 262242, 1278807.2456443624, 169, 269995, 1336919.615897565, 169, 260534, 1277971.667474869, 169, 273672, 1286112.0854279385, 169, 266380, 1307141.2271351174, 169, 258697, 1322388.9856844165, 169, 256227, 1317559.538569415, 169, 
259798, 1310313.2801257179, 170, 261939, 1300547.9870565908, 170, 263603, 1299175.3649227954, 170, 262242, 1278488.3982134326, 170, 269995, 1336780.5643105283, 170, 260534, 1277315.0797248264, 170, 275122, 1290704.8256160992, 170, 267471, 1310908.1219364218, 170, 251745, 1285435.5398367213, 170, 256927, 1315478.872479937, 170, 
259798, 1308180.7776772005, 171, 261939, 1295176.5516109986, 171, 263603, 1296902.6070163562, 171, 262242, 1278227.0311745284, 171, 269995, 1334341.2755263527, 171, 261258, 1277396.9430209883, 171, 275122, 1289444.9361193299, 171, 267471, 1308402.6531983549, 171, 251745, 1283070.2685277555, 171, 256927, 1314465.8237829478, 171, 
259798, 1307359.4873493703, 172, 261939, 1294735.6309639497, 172, 263603, 1294829.1682610419, 172, 262242, 1274236.905548321, 172, 269995, 1334092.8183496736, 172, 261258, 1277332.274961012, 172, 275122, 1287270.3408694083, 172, 267471, 1300258.354815926, 172, 251745, 1281160.6048536636, 172, 256927, 1313279.8458439626, 172, 
259969, 1307215.8997364154, 173, 261939, 1294876.6704328293, 173, 263603, 1292852.9864711268, 173, 262242, 1272883.661826644, 173, 270065, 1331937.1534607306, 173, 261258, 1276769.958480124, 173, 275122, 1285242.9397260505, 173, 268262, 1297490.1210549294, 173, 251745, 1278912.2913257307, 173, 256927, 1312463.639109793, 173, 
259969, 1307577.7990472957, 174, 261939, 1293215.3829178642, 174, 263603, 1284521.0854317343, 174, 263944, 1290520.7299595554, 174, 270065, 1330358.1288516726, 174, 263671, 1309623.1562013777, 174, 274988, 1285526.561973697, 174, 268262, 1293954.7550612758, 174, 251745, 1276419.7994638693, 174, 256927, 1312266.8114244412, 174, 
259933, 1305949.674166914, 175, 261418, 1291069.2155858777, 175, 263603, 1282455.5531353771, 175, 263944, 1289671.0085446679, 175, 270065, 1320524.116101162, 175, 264080, 1307779.9521604571, 175, 274988, 1284495.139894038, 175, 268262, 1292716.1808429826, 175, 251745, 1271397.776257974, 175, 256927, 1308599.67431508, 175, 
259933, 1304004.0499955236, 176, 261418, 1287848.1338124939, 176, 263603, 1277575.3466234242, 176, 263944, 1288129.2560421957, 176, 270065, 1320948.8359935326, 176, 264080, 1304735.1402161391, 176, 274988, 1282896.0962055519, 176, 268262, 1289561.8398283178, 176, 251745, 1271603.6190447821, 176, 256927, 1302528.305074017, 176, 
259933, 1303000.4896313418, 177, 261418, 1285252.8122683305, 177, 263603, 1277519.6762962376, 177, 264034, 1287586.6159929952, 177, 270523, 1320863.3654231406, 177, 264080, 1301288.0624838157, 177, 274988, 1281399.5351463791, 177, 268262, 1290390.3935257925, 177, 251745, 1268177.4758531272, 177, 256927, 1302303.569798231, 177, 
259933, 1302165.2602844292, 178, 261418, 1278047.4176785126, 178, 263603, 1274650.5821131326, 178, 264034, 1286060.2597867816, 178, 270523, 1322288.7867116027, 178, 263593, 1295819.3258073602, 178, 274988, 1280404.666054763, 178, 268262, 1289235.2934903032, 178, 249060, 1260676.737346584, 178, 256927, 1301136.4780830112, 178, 
259933, 1301942.2021366488, 179, 261418, 1277983.1006043733, 179, 263603, 1273113.5276652144, 179, 264034, 1285802.1378728996, 179, 270523, 1320901.2475837527, 179, 263593, 1295308.7058477604, 179, 274988, 1281034.3717508942, 179, 268262, 1286969.8365131072, 179, 249060, 1259755.658144751, 179, 257004, 1298792.0178598023, 179, 
259933, 1296759.3555629116, 180, 261418, 1277626.0998215585, 180, 263603, 1273197.9590028648, 180, 261998, 1267642.8097301982, 180, 270862, 1319823.7238372748, 180, 263593, 1292976.5994960375, 180, 274988, 1279360.9928686148, 180, 268262, 1286492.6790834211, 180, 249060, 1258516.7821938493, 180, 252173, 1270141.46321925, 180, 
259933, 1295623.8819094757, 181, 261418, 1274592.0672059073, 181, 263603, 1268203.1534011813, 181, 261998, 1265797.1381116305, 181, 270862, 1318333.2929258703, 181, 263593, 1288945.266398987, 181, 274988, 1275492.0135941447, 181, 269311, 1283420.4355767397, 181, 249060, 1255216.3909878442, 181, 252173, 1268280.702994736, 181, 
259933, 1292910.7213302115, 182, 260665, 1272272.8931358939, 182, 264583, 1269806.8117773768, 182, 261998, 1262467.6024948747, 182, 270862, 1318165.6043458178, 182, 263593, 1288692.3226140162, 182, 275122, 1274648.4332096907, 182, 269311, 1279673.3239236728, 182, 249060, 1252504.8156943335, 182, 252173, 1260866.4042089155, 182, 
259933, 1291102.9634813447, 183, 260665, 1268504.095052432, 183, 264583, 1269447.8796835362, 183, 261770, 1261572.230030982, 183, 270862, 1312950.0489077724, 183, 263236, 1281829.9199957137, 183, 275122, 1274821.0409635373, 183, 269311, 1275793.3387615164, 183, 249060, 1251321.978070125, 183, 252483, 1260311.0743963649, 183, 
259933, 1282023.6502513126, 184, 260665, 1267849.9700171894, 184, 264583, 1269648.399836098, 184, 261770, 1254299.9748221114, 184, 270862, 1312974.3005343692, 184, 263236, 1277100.7137680391, 184, 275122, 1269982.9158224198, 184, 269311, 1273104.350434157, 184, 249060, 1250984.7186433375, 184, 252483, 1257217.0500385477, 184, 
259933, 1279441.9410257014, 185, 260665, 1268368.2313008583, 185, 264583, 1269819.651593728, 185, 261770, 1253797.0999652862, 185, 270862, 1310334.2162069103, 185, 263236, 1272498.6853850193, 185, 275122, 1264843.7398352916, 185, 269311, 1268583.2582728243, 185, 250271, 1262760.2289307476, 185, 252483, 1257066.3518189697, 185, 
259933, 1279293.3235691774, 186, 260665, 1266439.991427777, 186, 264583, 1269819.651593728, 186, 261770, 1246399.7943632302, 186, 270862, 1306538.9024199352, 186, 263236, 1264891.0680718184, 186, 275122, 1264977.45719206, 186, 269311, 1268991.1007891735, 186, 250271, 1260043.2312364134, 186, 252483, 1255021.2185239848, 186, 
259583, 1274433.9556997071, 187, 260665, 1265073.9306781061, 187, 264583, 1264869.815719749, 187, 261770, 1242088.9642436537, 187, 270862, 1305897.7324230287, 187, 263236, 1264952.033325287, 187, 275122, 1264954.6014663996, 187, 269311, 1268574.6293954784, 187, 250271, 1256839.877446879, 187, 252483, 1249454.403849684, 187, 
259583, 1274134.64335546, 188, 260665, 1263012.7366436704, 188, 264583, 1264247.1290844292, 188, 261770, 1240376.7864231581, 188, 270862, 1306484.9062237178, 188, 263236, 1265417.1284210407, 188, 275122, 1267145.748169942, 188, 269311, 1268520.697258309, 188, 250271, 1254707.4027437002, 188, 252483, 1247724.8407193003, 188, 
258998, 1273136.5484283492, 189, 260665, 1261717.4260142306, 189, 264583, 1262642.1240411696, 189, 261770, 1232757.1920876044, 189, 270862, 1302387.600781941, 189, 263560, 1262379.9495848573, 189, 275122, 1264649.501894464, 189, 269311, 1266996.795086235, 189, 250271, 1247589.1474704829, 189, 252483, 1246191.033866942, 189, 
258998, 1272101.0254861668, 190, 260665, 1255193.7758086333, 190, 264583, 1263515.3115777113, 190, 261770, 1225918.6010075149, 190, 270862, 1302491.4806677543, 190, 263560, 1262445.6083840495, 190, 275122, 1263994.6118531497, 190, 269311, 1265818.431142857, 190, 250271, 1246443.9034615217, 190, 252483, 1245699.43091472, 190, 
258998, 1267186.4781858088, 191, 260665, 1254365.1154994585, 191, 264583, 1262929.1315140384, 191, 262283, 1226532.5295840409, 191, 270862, 1297863.956010076, 191, 263560, 1259250.1131186208, 191, 274988, 1263493.0620935105, 191, 269311, 1263759.767439992, 191, 250271, 1245405.598948608, 191, 252483, 1245573.3464669369, 191, 
258260, 1260101.7219357523, 192, 260665, 1253055.2353528808, 192, 263603, 1263556.4174362423, 192, 262283, 1226100.6817678872, 192, 270862, 1295836.7972327361, 192, 263560, 1257883.1626836217, 192, 274988, 1263311.1152428614, 192, 269311, 1260292.8882939531, 192, 250271, 1244782.2235319254, 192, 252483, 1245901.1314260417, 192, 
258260, 1254717.838669971, 193, 260665, 1253189.9517237928, 193, 263315, 1263353.0916863007, 193, 262283, 1225002.177152155, 193, 270862, 1295550.4907935865, 193, 263560, 1256999.4567140676, 193, 274988, 1261662.8314169196, 193, 269311, 1260555.5919916378, 193, 250271, 1239683.2452537417, 193, 252483, 1242540.5614720008, 193, 
258260, 1253912.390279306, 194, 260665, 1250352.1355859744, 194, 263315, 1263069.7078912437, 194, 264114, 1237976.1285356404, 194, 270862, 1295483.7091422135, 194, 263560, 1255959.60642256, 194, 275122, 1265486.496424865, 194, 269311, 1256562.2427052127, 194, 250271, 1220693.9880933673, 194, 252925, 1243077.5787211857, 194, 
258666, 1253301.5568967042, 195, 260665, 1249033.6137966693, 195, 263315, 1260092.6307109245, 195, 264114, 1237536.1806786687, 195, 270862, 1295057.9733228881, 195, 263560, 1254080.4151117895, 195, 275122, 1265015.8723677236, 195, 269311, 1256931.5468244955, 195, 250271, 1218378.721333638, 195, 252483, 1234507.0099039706, 195, 
258666, 1253159.0868061637, 196, 260665, 1246972.157959416, 196, 263603, 1259653.2076227213, 196, 264114, 1236777.9844355443, 196, 270862, 1293506.8672061672, 196, 263560, 1253449.507550003, 196, 275122, 1265275.0699218558, 196, 269311, 1253262.3193599973, 196, 250271, 1218072.1123086144, 196, 252483, 1233581.7715833196, 196, 
258666, 1252721.8547947397, 197, 260665, 1246408.6082292947, 197, 263315, 1257646.924464336, 197, 262283, 1221283.2969437554, 197, 270862, 1293189.3943027963, 197, 263560, 1251115.6586184634, 197, 275122, 1257009.6784713664, 197, 269311, 1249751.671998075, 197, 250271, 1212534.2433356463, 197, 252483, 1232819.7866993546, 197, 
258666, 1248542.0728378748, 198, 260665, 1246463.9884907329, 198, 263315, 1255083.4002105205, 198, 262283, 1219499.9351162673, 198, 270862, 1292327.0036213167, 198, 263560, 1250185.2456650601, 198, 274503, 1252285.5087331315, 198, 269311, 1244155.248543289, 198, 250271, 1212677.5828149505, 198, 252483, 1234461.1199293132, 198, 
258666, 1248394.7588122096, 199, 260665, 1246567.1436287337, 199, 263315, 1254650.8390667802, 199, 262589, 1214130.6704129644, 199, 270862, 1291019.2002854666, 199, 263560, 1248350.096105755, 199, 274503, 1251392.8321661786, 199, 269311, 1236107.24227838, 199, 252288, 1232391.2903246887, 199, 252483, 1234885.8070818095, 199, 

